ID,Motif,Banji,Buketan,Ceplok,Encim,Kawung,LungLungan,Madura,MegaMendung,ParangRusak,Parang,SekarJagad,Truntum,Kipas,Semen,Fauna
BTK0960,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0961,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0962,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0963,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0964,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0965,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0966,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0967,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0968,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0969,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0970,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0971,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0972,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0973,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0974,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0975,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0976,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0977,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0978,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0979,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0980,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0981,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0982,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0983,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0984,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0985,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0986,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0987,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0988,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0989,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0990,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0991,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0992,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0993,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0994,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0995,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0996,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0997,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0998,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0999,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1000,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1001,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1002,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1003,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1004,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1005,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1006,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1007,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1008,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1009,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1010,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1011,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1012,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1013,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1014,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1015,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1016,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1017,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1018,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1019,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1020,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1021,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1022,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1023,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1024,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1025,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1026,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1027,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1028,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1029,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1030,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1031,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1032,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1033,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1034,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1035,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1036,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1037,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1038,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1039,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1040,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1041,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1042,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1043,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1044,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1045,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1046,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1047,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1048,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1049,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1050,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1051,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1052,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1053,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1054,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1055,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1056,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1057,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1058,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1059,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1060,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1061,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1062,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1063,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1064,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1065,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1066,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1067,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1068,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK1069,"['Kawung','Ceplok']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BTK1070,"['Kawung','Ceplok']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BTK1071,"['Kawung','Ceplok']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BTK1072,"['Kawung','Ceplok']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BTK1073,"['Kawung','Ceplok']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BTK1074,"['Kawung','Ceplok']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BTK1075,"['Kawung','Ceplok']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BTK1076,"['Kawung','Ceplok']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BTK1077,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1078,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1079,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1080,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1081,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1082,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1083,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1084,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1085,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1086,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1087,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1088,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1089,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1090,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1091,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1092,['Kipas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTK1093,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1094,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1095,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1096,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1097,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1098,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1099,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1100,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1101,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1102,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1103,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1104,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1105,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1106,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1107,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1108,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1109,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1110,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1111,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1112,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1113,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1114,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1115,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1116,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1117,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1118,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1119,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1120,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1121,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1122,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1123,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1124,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1125,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1126,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1127,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1128,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1129,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1130,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1131,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1132,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1133,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1134,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1135,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1136,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1137,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1138,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1139,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1140,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1141,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1142,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1143,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1144,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1145,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1146,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1147,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1148,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1149,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1150,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1151,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1152,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1153,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1154,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1155,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1156,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1157,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1158,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1159,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1160,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1161,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1162,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1163,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1164,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1165,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1166,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1167,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1168,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1169,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1170,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1171,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1172,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1173,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1174,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1175,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1176,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1177,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1178,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1179,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1180,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1181,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1182,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1183,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1184,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1185,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1186,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1187,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1188,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1189,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1190,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1191,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1192,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1193,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1194,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1195,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1196,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1197,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1198,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1199,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1200,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1201,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1202,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1203,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1204,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1205,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1206,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1207,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1208,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1209,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1210,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1211,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1212,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1213,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1214,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1215,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1216,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1217,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1218,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1219,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1220,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1221,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1222,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1223,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1224,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1225,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1226,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1227,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1228,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1229,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1230,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1231,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1232,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1233,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1234,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1235,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1236,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1237,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1238,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1239,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1240,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1241,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1242,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1243,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1244,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1245,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1246,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1247,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1248,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1249,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1250,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1251,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1252,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1253,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1254,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1255,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1256,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1257,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1258,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1259,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1260,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1261,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1262,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1263,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1264,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1265,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1266,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1267,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1268,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1269,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1270,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1271,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1272,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1273,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1274,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1275,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1276,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1277,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
